date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2013-02-28,22.787499999999998,14.720833333333333,,15.870833333333332,,57.0,,,,63.291666666666664,39.0
2013-03-01,51.291666666666664,41.85,,40.9625,,41.958333333333336,,,,84.58333333333333,55.166666666666664
2013-03-02,40.829166666666666,32.875,,34.61666666666667,,48.291666666666664,,,,104.125,69.5
2013-03-03,30.974999999999998,21.383333333333336,,13.987499999999999,,55.125,,,,89.875,64.04166666666667
2013-03-04,39.1625,32.19583333333333,,28.8875,,37.375,,,,72.875,48.166666666666664
2013-03-05,26.683333333333334,17.233333333333334,,17.841666666666665,,50.25,,,,82.66666666666667,56.166666666666664
2013-03-06,48.61666666666667,27.8125,,40.854166666666664,,43.833333333333336,,,,65.04166666666667,39.958333333333336
2013-03-07,38.895833333333336,28.183333333333334,,42.5625,,26.208333333333332,,,,93.125,65.83333333333333
2013-03-08,28.599999999999998,22.675,,25.849999999999998,,56.541666666666664,,,,78.625,59.666666666666664
2013-03-09,23.391666666666666,15.862499999999999,,17.479166666666668,,77.75,,,,62.25,37.166666666666664
2013-03-10,18.041666666666668,10.9625,,15.970833333333333,,73.875,,,,51.5,30.25
2013-03-11,29.724999999999998,19.716666666666665,,21.166666666666668,,57.041666666666664,,,,55.375,31.958333333333332
2013-03-12,30.766666666666666,15.883333333333333,,18.966666666666665,,63.208333333333336,,,,68.54166666666667,43.666666666666664
2013-03-13,22.379166666666666,13.758333333333333,,17.912499999999998,,71.75,,,,52.208333333333336,29.625
2013-03-14,24.2625,13.433333333333332,,20.354166666666668,,62.916666666666664,,,,51.875,27.458333333333332
2013-03-15,23.40833333333333,12.108333333333334,,12.608333333333334,,84.45833333333333,,,,56.166666666666664,33.916666666666664
2013-03-16,20.816666666666666,8.808333333333334,,13.745833333333332,,63.375,,,,39.25,25.375
2013-03-17,23.395833333333332,18.491666666666667,,21.120833333333334,,51.458333333333336,,,,46.791666666666664,26.958333333333332
2013-03-18,52.958333333333336,46.300000000000004,,41.987500000000004,,33.583333333333336,,,,92.54166666666667,62.75
2013-03-19,33.99166666666667,26.0125,,21.6125,,66.33333333333333,,,,118.25,74.20833333333333
2013-03-20,56.32916666666667,33.583333333333336,,42.583333333333336,,50.875,,,,67.54166666666667,42.833333333333336
2013-03-21,63.7125,47.35,,40.75833333333333,,36.541666666666664,,,,128.25,77.45833333333333
2013-03-22,25.21666666666667,20.320833333333333,,22.179166666666664,,59.125,,,,101.79166666666667,67.70833333333333
2013-03-23,24.0625,15.737499999999999,,19.779166666666665,,64.04166666666667,,,,54.416666666666664,28.916666666666668
2013-03-24,56.35833333333333,47.362500000000004,,44.208333333333336,,40.708333333333336,,,,90.375,59.041666666666664
2013-03-25,39.237500000000004,27.962500000000002,,27.058333333333334,,41.166666666666664,,,,110.58333333333333,71.70833333333333
2013-03-26,36.37083333333333,27.8125,,37.641666666666666,,52.416666666666664,,,,85.04166666666667,62.75
2013-03-27,31.375,18.479166666666668,,24.674999999999997,,57.75,,,,74.95833333333333,52.208333333333336
2013-03-28,26.45,13.475,,14.633333333333333,,67.91666666666667,,,,56.125,30.375
2013-03-29,36.824999999999996,23.8875,,22.4375,,58.083333333333336,,,,60.0,34.333333333333336
2013-03-30,58.96666666666667,45.9125,,49.699999999999996,,34.708333333333336,,,,104.75,69.45833333333333
2013-03-31,62.98333333333333,52.175000000000004,,45.34166666666667,,15.541666666666666,,,,125.20833333333333,76.5
2013-04-01,49.270833333333336,40.25416666666667,,43.541666666666664,,36.833333333333336,,,,139.91666666666666,81.29166666666667
2013-04-02,36.333333333333336,25.679166666666664,,35.84583333333333,,44.375,,,,87.04166666666667,63.5
2013-04-03,44.50416666666666,36.25,,39.145833333333336,,40.458333333333336,,,,92.04166666666667,65.33333333333333
2013-04-04,24.691666666666666,17.183333333333334,,25.875,,65.83333333333333,,,,79.54166666666667,55.666666666666664
2013-04-05,38.8375,26.808333333333334,,33.90416666666667,,45.125,,,,72.66666666666667,50.333333333333336
2013-04-06,57.32916666666667,35.65416666666666,,37.15416666666667,,58.583333333333336,,,,81.70833333333333,61.125
2013-04-07,87.97916666666667,49.75416666666666,,30.920833333333334,,56.791666666666664,,,,140.04166666666666,81.875
2013-04-08,30.554166666666664,14.833333333333334,,13.924999999999999,,66.58333333333333,,,,88.375,58.625
2013-04-09,46.62083333333334,26.4375,,27.02916666666667,,54.125,,,,55.833333333333336,33.208333333333336
2013-04-10,58.050000000000004,37.34166666666667,,33.225,,42.625,,,,104.5,69.625
2013-04-11,54.15833333333333,42.56666666666667,,46.67083333333333,,41.458333333333336,,,,101.66666666666667,68.91666666666667
2013-04-12,69.21249999999999,58.69166666666666,,64.09166666666667,,35.25,,,,145.08333333333334,85.625
2013-04-13,47.5375,44.82916666666667,,41.4375,,51.75,,,,129.375,78.04166666666667
2013-04-14,36.387499999999996,40.59166666666667,,30.495833333333334,,41.791666666666664,,,,137.91666666666666,80.625
2013-04-15,20.220833333333335,12.933333333333332,,14.170833333333334,,63.625,,,,67.66666666666667,40.916666666666664
2013-04-16,24.662499999999998,13.237499999999999,,13.179166666666667,,71.33333333333333,,,,53.0,28.708333333333332
2013-04-17,24.02916666666667,12.595833333333333,,11.516666666666666,,73.0,,,,51.166666666666664,29.166666666666668
2013-04-18,28.28333333333333,18.591666666666665,,18.474999999999998,,65.29166666666667,,,,56.458333333333336,31.291666666666668
2013-04-19,32.99166666666667,23.445833333333336,,20.416666666666668,,59.791666666666664,,,,69.45833333333333,45.666666666666664
2013-04-20,40.97083333333333,21.662499999999998,,21.254166666666666,,59.75,,,,70.25,46.208333333333336
2013-04-21,56.300000000000004,31.6875,,32.72083333333333,,41.875,,,,82.79166666666667,59.916666666666664
2013-04-22,51.512499999999996,37.75833333333333,,32.829166666666666,,52.541666666666664,,,,100.41666666666667,68.33333333333333
2013-04-23,36.25416666666667,23.683333333333334,,30.6125,,60.291666666666664,,,,88.25,61.916666666666664
2013-04-24,62.300000000000004,48.4,,62.74166666666667,,33.375,,,,92.375,64.91666666666667
2013-04-25,96.56666666666666,84.675,,78.62916666666666,,27.25,,,,157.5,97.45833333333333
2013-04-26,96.32083333333333,88.73333333333333,,73.17916666666666,,32.958333333333336,,,,169.66666666666666,114.16666666666667
2013-04-27,74.125,55.86666666666667,,59.041666666666664,,48.458333333333336,,,,150.625,89.25
2013-04-28,53.71666666666667,54.4125,,44.1625,,48.125,,,,154.0,90.5
2013-04-29,53.375,50.770833333333336,,55.949999999999996,,46.708333333333336,,,,135.70833333333334,79.875
2013-04-30,46.45416666666667,33.670833333333334,,24.575,,69.58333333333333,,,,116.125,73.54166666666667
2013-05-01,45.51666666666667,35.733333333333334,,21.90416666666667,,73.79166666666667,,,,94.91666666666667,66.41666666666667
2013-05-02,43.29583333333333,32.50416666666667,,19.216666666666665,,77.625,,,,101.54166666666667,68.91666666666667
2013-05-03,41.204166666666666,31.979166666666668,,22.925,,74.91666666666667,,,,92.33333333333333,65.54166666666667
2013-05-04,60.708333333333336,53.762499999999996,,46.104166666666664,,50.166666666666664,,,,108.91666666666667,71.16666666666667
2013-05-05,58.65833333333333,47.770833333333336,,40.300000000000004,,41.333333333333336,,,,147.25,84.29166666666667
2013-05-06,34.03333333333333,24.383333333333336,,19.433333333333334,,58.916666666666664,,,,104.66666666666667,69.58333333333333
2013-05-07,29.2375,20.683333333333334,,14.775,,71.45833333333333,,,,68.75,43.583333333333336
2013-05-08,29.079166666666666,19.108333333333334,,13.266666666666667,,82.45833333333333,,,,67.45833333333333,41.666666666666664
2013-05-09,35.34166666666667,22.145833333333332,,18.716666666666665,,79.45833333333333,,,,66.25,39.833333333333336
2013-05-10,40.833333333333336,27.420833333333334,,29.691666666666666,,58.375,,,,74.25,53.125
2013-05-11,43.25833333333333,37.59166666666667,,38.09583333333333,,53.458333333333336,,,,95.33333333333333,66.58333333333333
2013-05-12,42.84583333333333,44.729166666666664,,40.65416666666667,,47.166666666666664,,,,124.41666666666667,76.29166666666667
2013-05-13,46.262499999999996,42.875,,44.775,,42.333333333333336,,,,107.83333333333333,70.91666666666667
2013-05-14,32.85,36.96666666666667,,29.641666666666666,,44.666666666666664,,,,129.58333333333334,77.79166666666667
2013-05-15,34.85,36.74583333333333,,36.47083333333333,,38.791666666666664,,,,93.41666666666667,65.91666666666667
2013-05-16,48.3375,48.666666666666664,,38.46666666666667,,25.041666666666668,,,,118.95833333333333,74.5
2013-05-17,45.0625,42.487500000000004,,27.941666666666666,,48.958333333333336,,,,126.375,76.875
2013-05-18,57.96666666666667,29.066666666666666,,28.929166666666664,,56.916666666666664,,,,91.95833333333333,65.45833333333333
2013-05-19,94.83333333333333,76.21249999999999,,56.487500000000004,,32.541666666666664,,,,140.5,87.54166666666667
2013-05-20,58.61666666666667,46.25,,43.36666666666667,,45.166666666666664,,,,143.95833333333334,85.83333333333333
2013-05-21,39.38333333333333,30.958333333333332,,36.35,,49.666666666666664,,,,109.16666666666667,71.29166666666667
2013-05-22,56.975,42.479166666666664,,37.15833333333333,,48.125,,,,91.79166666666667,65.29166666666667
2013-05-23,62.512499999999996,45.987500000000004,,21.0625,,66.75,,,,141.375,81.79166666666667
2013-05-24,29.400000000000002,14.987499999999999,,10.708333333333334,,92.58333333333333,,,,86.16666666666667,57.333333333333336
2013-05-25,28.558333333333334,16.579166666666666,,17.458333333333332,,82.5,,,,52.375,33.875
2013-05-26,24.370833333333334,16.070833333333333,,19.245833333333334,,71.58333333333333,,,,61.916666666666664,35.875
2013-05-27,33.11666666666667,25.1875,,26.516666666666666,,75.04166666666667,,,,63.583333333333336,39.333333333333336
2013-05-28,26.233333333333334,22.90833333333333,,34.9375,,66.625,,,,80.0,58.791666666666664
2013-05-29,41.1,33.041666666666664,,29.979166666666668,,69.875,,,,85.58333333333333,61.541666666666664
2013-05-30,105.58333333333333,44.63333333333333,,21.90833333333333,,72.0,,,,104.20833333333333,70.45833333333333
2013-05-31,66.88333333333334,28.608333333333334,,20.095833333333335,,68.66666666666667,,,,111.66666666666667,82.41666666666667
2013-06-01,27.9875,21.5125,,27.383333333333336,,75.0,,,,71.375,50.333333333333336
2013-06-02,30.195833333333336,34.09583333333333,,32.233333333333334,,55.916666666666664,,,,90.66666666666667,63.666666666666664
2013-06-03,22.474999999999998,18.233333333333334,,20.066666666666666,,62.375,,,,68.625,43.375
2013-06-04,51.375,42.82083333333333,,43.583333333333336,,46.166666666666664,,,,95.29166666666667,64.625
2013-06-05,65.83749999999999,63.225,,48.57916666666667,,42.041666666666664,,,,141.41666666666666,83.125
2013-06-06,72.9875,76.75833333333334,,57.112500000000004,,43.625,,,,158.875,97.875
2013-06-07,51.30416666666667,51.67083333333333,,41.775,,49.958333333333336,,,,151.54166666666666,90.04166666666667
2013-06-08,53.05416666666667,46.5625,,28.3625,,69.04166666666667,,,,141.04166666666666,81.625
2013-06-09,28.041666666666668,20.570833333333333,,16.770833333333332,,69.33333333333333,,,,89.45833333333333,61.0
2013-06-10,47.85,33.108333333333334,,37.78333333333333,,50.416666666666664,,,,77.125,53.041666666666664
2013-06-11,36.82083333333333,28.645833333333332,,29.729166666666668,,58.083333333333336,,,,95.79166666666667,66.70833333333333
2013-06-12,20.7625,13.766666666666666,,14.833333333333334,,67.375,,,,66.33333333333333,43.416666666666664
2013-06-13,23.8125,18.316666666666666,,22.375,,54.5,,,,58.458333333333336,31.916666666666668
2013-06-14,32.05833333333333,23.875,,34.42916666666667,,44.875,,,,68.75,44.833333333333336
2013-06-15,27.9375,24.2,,26.96666666666667,,52.208333333333336,,,,70.625,47.083333333333336
2013-06-16,40.00416666666667,34.833333333333336,,31.96666666666667,,58.125,,,,91.125,65.0
2013-06-17,32.800000000000004,33.208333333333336,,28.445833333333336,,50.208333333333336,,,,107.54166666666667,70.79166666666667
2013-06-18,31.662499999999998,24.9875,,21.933333333333334,,56.583333333333336,,,,84.41666666666667,62.416666666666664
2013-06-19,25.412499999999998,17.087500000000002,,16.595833333333335,,74.41666666666667,,,,66.58333333333333,41.708333333333336
2013-06-20,21.75,12.895833333333334,,13.237499999999999,,73.79166666666667,,,,54.958333333333336,31.833333333333332
2013-06-21,18.508333333333333,11.450000000000001,,11.570833333333333,,67.41666666666667,,,,49.875,27.25
2013-06-22,21.087500000000002,16.091666666666665,,14.4375,,71.125,,,,51.875,29.208333333333332
2013-06-23,23.133333333333336,17.483333333333334,,19.016666666666666,,64.875,,,,61.333333333333336,34.791666666666664
2013-06-24,25.383333333333336,20.433333333333334,,24.066666666666666,,63.416666666666664,,,,64.625,37.791666666666664
2013-06-25,29.5125,21.5,,20.037499999999998,,58.833333333333336,,,,70.375,46.291666666666664
2013-06-26,26.383333333333336,17.162499999999998,,12.879166666666668,,62.5,,,,64.625,38.25
2013-06-27,26.1375,19.516666666666666,,13.470833333333333,,70.75,,,,62.916666666666664,36.0
2013-06-28,26.575,18.741666666666667,,15.7875,,58.666666666666664,,,,66.375,39.5
2013-06-29,25.575,18.170833333333334,,14.854166666666666,,55.875,,,,63.416666666666664,36.75
2013-06-30,30.650000000000002,23.070833333333336,,20.533333333333335,,57.125,,,,67.70833333333333,43.125
2013-07-01,14.799999999999999,10.195833333333333,,13.129166666666668,,56.5,,,,59.0,34.708333333333336
2013-07-02,21.566666666666666,17.941666666666666,,19.341666666666665,,53.791666666666664,,,,54.833333333333336,29.125
2013-07-03,26.59166666666667,24.795833333333334,,24.770833333333332,,49.833333333333336,,,,71.5,49.25
2013-07-04,24.09166666666667,20.616666666666667,,22.099999999999998,,52.791666666666664,,,,72.33333333333333,50.041666666666664
2013-07-05,19.320833333333333,13.604166666666666,,18.091666666666665,,58.916666666666664,,,,60.75,34.333333333333336
2013-07-06,23.587500000000002,15.7875,,14.320833333333333,,71.75,,,,54.333333333333336,31.166666666666668
2013-07-07,21.479166666666668,15.549999999999999,,12.533333333333333,,72.45833333333333,,,,57.583333333333336,31.916666666666668
2013-07-08,23.983333333333334,18.429166666666667,,15.475,,68.33333333333333,,,,60.041666666666664,33.291666666666664
2013-07-09,26.775000000000002,16.75,,12.145833333333334,,76.20833333333333,,,,63.333333333333336,36.541666666666664
2013-07-10,24.829166666666666,12.866666666666667,,10.716666666666667,,74.0,,,,54.666666666666664,31.166666666666668
2013-07-11,22.974999999999998,15.916666666666666,,13.404166666666667,,70.04166666666667,,,,56.333333333333336,31.208333333333332
2013-07-12,21.90833333333333,18.179166666666667,,16.433333333333334,,61.0,,,,59.291666666666664,32.75
2013-07-13,23.641666666666666,22.304166666666664,,17.599999999999998,,57.666666666666664,,,,68.125,42.875
2013-07-14,26.954166666666666,23.058333333333334,,18.158333333333335,,62.208333333333336,,,,72.91666666666667,50.791666666666664
2013-07-15,23.662499999999998,17.616666666666667,,16.445833333333333,,61.0,,,,69.625,45.5
2013-07-16,20.241666666666667,13.4,,10.704166666666666,,64.41666666666667,,,,54.333333333333336,30.541666666666668
2013-07-17,20.8875,12.35,,9.041666666666666,,70.54166666666667,,,,52.375,29.041666666666668
2013-07-18,22.820833333333336,12.845833333333333,,10.137500000000001,,65.375,,,,51.625,28.0
2013-07-19,22.087500000000002,13.408333333333333,,12.4,,70.16666666666667,,,,52.5,28.875
2013-07-20,20.945833333333333,14.020833333333334,,14.129166666666668,,66.91666666666667,,,,53.625,29.083333333333332
2013-07-21,21.729166666666668,16.1875,,14.879166666666668,,60.875,,,,58.458333333333336,31.875
2013-07-22,16.341666666666665,8.508333333333333,,10.766666666666666,,65.25,,,,45.916666666666664,28.125
2013-07-23,18.329166666666666,11.770833333333334,,15.704166666666666,,61.0,,,,42.166666666666664,25.375
2013-07-24,27.275000000000002,22.45,,26.808333333333334,,60.583333333333336,,,,59.166666666666664,33.375
2013-07-25,45.25,37.291666666666664,,45.71666666666667,,49.916666666666664,,,,85.54166666666667,61.875
2013-07-26,27.974999999999998,23.724999999999998,,25.52916666666667,,56.375,,,,96.83333333333333,67.04166666666667
2013-07-27,23.733333333333334,18.904166666666665,,20.145833333333332,,64.41666666666667,,,,67.41666666666667,41.458333333333336
2013-07-28,24.425,20.575,,19.320833333333333,,56.125,,,,68.08333333333333,42.125
2013-07-29,26.566666666666666,20.275000000000002,,22.166666666666668,,61.083333333333336,,,,65.25,38.5
2013-07-30,33.475,30.045833333333334,,39.391666666666666,,58.0,,,,75.79166666666667,52.833333333333336
2013-07-31,21.40416666666667,19.95,,18.8125,,62.583333333333336,,,,83.0,59.708333333333336
2013-08-01,15.708333333333334,10.245833333333334,,13.883333333333333,,58.791666666666664,,,,51.25,28.958333333333332
2013-08-02,24.708333333333332,16.162499999999998,,14.933333333333332,,71.91666666666667,,,,54.208333333333336,30.625
2013-08-03,22.162499999999998,15.841666666666667,,17.333333333333332,,66.29166666666667,,,,58.833333333333336,33.166666666666664
2013-08-04,20.041666666666668,15.816666666666668,,16.745833333333334,,60.333333333333336,,,,58.25,32.208333333333336
2013-08-05,16.416666666666668,10.008333333333333,,10.395833333333334,,66.125,,,,48.333333333333336,29.458333333333332
2013-08-06,20.320833333333333,13.904166666666667,,11.275,,78.20833333333333,,,,48.75,31.583333333333332
2013-08-07,20.133333333333333,13.133333333333333,,13.1625,,75.5,,,,52.666666666666664,31.166666666666668
2013-08-08,23.59583333333333,17.195833333333333,,15.145833333333334,,68.25,,,,57.333333333333336,31.625
2013-08-09,27.866666666666664,20.2,,12.629166666666668,,75.66666666666667,,,,63.041666666666664,36.25
2013-08-10,27.5625,20.558333333333334,,11.704166666666666,,77.75,,,,69.33333333333333,44.375
2013-08-11,21.695833333333336,14.816666666666668,,11.516666666666666,,79.125,,,,62.666666666666664,36.833333333333336
2013-08-12,26.65833333333333,22.516666666666666,,18.083333333333332,,63.25,,,,61.125,35.041666666666664
2013-08-13,33.270833333333336,29.075,,19.5625,,73.33333333333333,,,,81.08333333333333,60.25
2013-08-14,41.770833333333336,36.40416666666667,,15.112499999999999,,79.41666666666667,,,,92.29166666666667,65.41666666666667
2013-08-15,33.05416666666667,27.491666666666664,,13.016666666666666,,71.41666666666667,,,,96.875,67.125
2013-08-16,41.204166666666666,32.46666666666667,,12.299999999999999,,76.29166666666667,,,,83.25,61.916666666666664
2013-08-17,32.92916666666667,20.916666666666668,,9.424999999999999,,78.79166666666667,,,,85.95833333333333,62.0
2013-08-18,30.150000000000002,17.995833333333334,,14.941666666666668,,68.41666666666667,,,,60.708333333333336,34.625
2013-08-19,41.17916666666667,26.8875,,16.383333333333333,,70.125,,,,75.33333333333333,53.208333333333336
2013-08-20,35.8,23.416666666666668,,13.370833333333332,,71.5,,,,77.16666666666667,57.333333333333336
2013-08-21,23.087500000000002,14.495833333333332,,10.733333333333334,,85.20833333333333,,,,67.16666666666667,43.708333333333336
2013-08-22,22.566666666666666,13.166666666666666,,10.783333333333333,,79.75,,,,51.708333333333336,31.958333333333332
2013-08-23,26.2375,17.5,,15.733333333333334,,70.08333333333333,,,,57.625,31.958333333333332
2013-08-24,27.05,20.466666666666665,,19.620833333333334,,68.58333333333333,,,,65.70833333333333,38.833333333333336
2013-08-25,26.849999999999998,20.804166666666667,,16.2,,67.79166666666667,,,,68.29166666666667,42.583333333333336
2013-08-26,25.712500000000002,20.170833333333334,,18.1125,,60.833333333333336,,,,65.20833333333333,38.666666666666664
2013-08-27,34.06666666666667,26.516666666666666,,24.245833333333334,,53.75,,,,78.95833333333333,57.166666666666664
2013-08-28,32.44583333333333,22.616666666666664,,23.587500000000002,,58.0,,,,71.45833333333333,48.0
2013-08-29,41.141666666666666,34.358333333333334,,29.34583333333333,,54.166666666666664,,,,90.04166666666667,63.958333333333336
2013-08-30,23.666666666666668,14.641666666666666,,14.554166666666667,,64.25,,,,75.20833333333333,49.625
2013-08-31,17.033333333333335,10.458333333333334,,11.316666666666668,,61.958333333333336,,,,48.458333333333336,27.416666666666668
2013-09-01,17.816666666666666,13.799999999999999,,14.924999999999999,,66.66666666666667,,,,48.875,27.333333333333332
2013-09-02,20.275000000000002,16.004166666666666,,20.425,,58.583333333333336,,,,57.625,31.125
2013-09-03,35.920833333333334,34.15416666666667,,37.7125,,48.75,,,,76.375,51.875
2013-09-04,17.866666666666667,13.604166666666666,,18.125,,44.666666666666664,,,,76.375,50.166666666666664
2013-09-05,21.366666666666664,16.541666666666668,,24.599999999999998,,42.291666666666664,,,,58.125,31.583333333333332
2013-09-06,28.133333333333336,22.504166666666666,,27.3125,,51.166666666666664,,,,63.041666666666664,36.916666666666664
2013-09-07,27.141666666666666,23.116666666666664,,21.954166666666666,,57.875,,,,74.70833333333333,54.208333333333336
2013-09-08,18.254166666666666,13.958333333333334,,15.862499999999999,,56.75,,,,64.25,39.166666666666664
2013-09-09,18.2,12.695833333333333,,17.204166666666666,,57.916666666666664,,,,52.916666666666664,27.625
2013-09-10,24.375,20.349999999999998,,29.204166666666666,,52.125,,,,56.166666666666664,29.958333333333332
2013-09-11,31.22083333333333,26.345833333333335,,36.329166666666666,,45.875,,,,74.625,53.708333333333336
2013-09-12,44.854166666666664,43.74166666666667,,45.050000000000004,,39.75,,,,99.625,67.95833333333333
2013-09-13,47.72083333333333,42.59583333333333,,40.06666666666667,,35.916666666666664,,,,125.375,76.41666666666667
